id,post_id,analysis_kind,status,model,adapter_version,prompt_version,content_level,attempt_count,retry_count,started_at,finished_at,prompt_eval_count,eval_count,total_duration_ns,comments_sent
315,128,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:22.249639Z,2026-08-24T19:20:24.406528Z,1413,138,2142994363,0
316,129,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:24.435388Z,2026-08-24T19:20:26.679524Z,1404,144,2230749581,0
317,130,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:26.700271Z,2026-08-24T19:20:28.314518Z,1381,100,1602148423,0
318,131,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:28.332822Z,2026-08-24T19:20:30.443727Z,1377,137,2095907869,0
319,132,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:30.462899Z,2026-08-24T19:20:31.912608Z,1331,90,1438670677,0
320,133,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:31.931974Z,2026-08-24T19:20:33.938460Z,1409,129,1991430523,0
321,134,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:33.960988Z,2026-08-24T19:20:35.896995Z,1368,124,1924311471,0
322,135,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:35.917633Z,2026-08-24T19:20:37.868510Z,1403,125,1939619393,0
323,136,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:37.887448Z,2026-08-24T19:20:39.406966Z,1336,94,1507835207,0
324,137,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:39.428624Z,2026-08-24T19:20:41.241113Z,1415,115,1798216296,0
325,138,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:41.265101Z,2026-08-24T19:20:43.793170Z,1406,166,2512334391,0
326,139,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:43.813829Z,2026-08-24T19:20:46.171098Z,1406,155,2343992219,0
327,140,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:46.189399Z,2026-08-24T19:20:48.004107Z,1362,116,1803313669,0
328,141,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:48.023245Z,2026-08-24T19:20:50.154393Z,1371,139,2119784619,0
329,142,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:50.176309Z,2026-08-24T19:20:51.914428Z,1342,111,1724582592,0
330,143,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:51.950132Z,2026-08-24T19:20:53.928567Z,1406,127,1967187061,0
331,144,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:53.954279Z,2026-08-24T19:20:55.918953Z,1407,126,1951265253,0
332,145,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:55.963306Z,2026-08-24T19:20:57.375416Z,1340,87,1399230772,0
333,146,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:57.403626Z,2026-08-24T19:20:59.091185Z,1352,107,1672433390,0
334,147,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:20:59.122025Z,2026-08-24T19:21:00.862587Z,1387,110,1729056852,0
335,148,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:00.882123Z,2026-08-24T19:21:02.552678Z,1392,106,1658470341,0
336,149,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:02.573490Z,2026-08-24T19:21:04.394827Z,1392,116,1808794471,0
337,150,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:04.415065Z,2026-08-24T19:21:06.175491Z,1362,112,1746185093,0
338,151,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:06.194677Z,2026-08-24T19:21:08.397725Z,1405,143,2187987300,0
339,152,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:08.418817Z,2026-08-24T19:21:10.461196Z,1410,131,2031430491,0
340,153,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:10.480627Z,2026-08-24T19:21:12.662823Z,1355,143,2168453116,0
341,154,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:12.682543Z,2026-08-24T19:21:14.255051Z,1388,98,1559885203,0
342,155,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:14.272310Z,2026-08-24T19:21:16.369413Z,1366,136,2080863313,0
343,156,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:16.390584Z,2026-08-24T19:21:18.494697Z,1401,136,2090412721,0
344,157,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:18.516509Z,2026-08-24T19:21:20.545408Z,1384,132,2017894143,0
345,158,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:20.564396Z,2026-08-24T19:21:22.545388Z,1371,128,1970034049,0
346,159,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:22.564012Z,2026-08-24T19:21:24.311663Z,1340,112,1737492289,0
347,160,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:24.330670Z,2026-08-24T19:21:26.140601Z,1393,115,1799105463,0
348,161,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:26.161012Z,2026-08-24T19:21:27.812937Z,1389,104,1639413403,0
349,162,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:27.831827Z,2026-08-24T19:21:29.752436Z,1351,122,1886439944,0
350,163,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:29.772744Z,2026-08-24T19:21:31.158079Z,1328,85,1359682680,0
351,164,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:31.177390Z,2026-08-24T19:21:32.624288Z,1336,89,1424927673,0
352,165,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:32.867228Z,2026-08-24T19:21:34.584671Z,1359,107,1680797191,0
353,166,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:34.603989Z,2026-08-24T19:21:36.350004Z,1361,111,1733627539,0
354,167,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:36.368662Z,2026-08-24T19:21:38.419197Z,1333,134,2039308801,0
355,168,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:38.439461Z,2026-08-24T19:21:40.529312Z,1360,135,2073837874,0
356,169,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:40.558673Z,2026-08-24T19:21:42.407653Z,1358,119,1837293420,0
357,170,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:42.428723Z,2026-08-24T19:21:44.164718Z,1339,109,1711319002,0
358,171,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:44.211979Z,2026-08-24T19:21:46.006997Z,1345,114,1784543921,0
359,172,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:46.054659Z,2026-08-24T19:21:48.515122Z,1355,161,2432001931,0
360,173,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:48.554176Z,2026-08-24T19:21:50.270150Z,1422,108,1703848436,0
361,174,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:50.288683Z,2026-08-24T19:21:52.428032Z,1359,140,2127951501,0
362,175,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:52.446520Z,2026-08-24T19:21:54.107676Z,1333,107,1649745540,0
363,176,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:54.126399Z,2026-08-24T19:21:55.838138Z,1355,109,1700355109,0
364,177,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:55.857876Z,2026-08-24T19:21:58.553336Z,1387,179,2670356951,0
365,178,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:21:58.573263Z,2026-08-24T19:22:00.262106Z,1337,107,1676460960,0
366,179,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:00.282768Z,2026-08-24T19:22:03.168575Z,1402,193,2869900801,0
367,180,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:03.187592Z,2026-08-24T19:22:05.739359Z,1408,167,2535733782,0
368,181,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:05.759686Z,2026-08-24T19:22:07.796071Z,1343,132,2021971274,0
369,182,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:07.818409Z,2026-08-24T19:22:09.861862Z,1332,134,2031977606,0
370,183,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:09.886649Z,2026-08-24T19:22:11.786681Z,1366,122,1888267810,0
371,184,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:11.806152Z,2026-08-24T19:22:13.675313Z,1363,120,1857804145,0
372,185,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:13.694729Z,2026-08-24T19:22:15.555808Z,1352,120,1849820201,0
373,186,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:15.587334Z,2026-08-24T19:22:17.380929Z,1385,114,1780883426,0
374,187,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:17.406651Z,2026-08-24T19:22:19.056598Z,1395,104,1639396711,0
375,188,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:19.076795Z,2026-08-24T19:22:21.027031Z,1386,125,1935735426,0
376,189,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:21.046813Z,2026-08-24T19:22:23.019204Z,1345,128,1959372474,0
377,190,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:23.039473Z,2026-08-24T19:22:25.003581Z,1397,126,1952162313,0
378,191,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:25.023525Z,2026-08-24T19:22:27.270949Z,1384,146,2218667677,0
379,192,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:27.296113Z,2026-08-24T19:22:29.137780Z,1340,118,1829682432,0
380,193,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:29.158613Z,2026-08-24T19:22:30.971211Z,1373,115,1800332372,0
381,194,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:30.990548Z,2026-08-24T19:22:32.971152Z,1388,127,1966141481,0
382,195,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:32.993979Z,2026-08-24T19:22:34.988596Z,1401,128,1982492486,0
383,196,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:35.008020Z,2026-08-24T19:22:37.610020Z,1400,171,2587636149,0
384,197,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:37.628962Z,2026-08-24T19:22:40.189286Z,1358,170,2545885393,0
385,198,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:40.209042Z,2026-08-24T19:22:41.883521Z,1392,105,1657796228,0
386,199,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:41.903502Z,2026-08-24T19:22:44.646445Z,1405,182,2728692982,0
387,200,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:44.673083Z,2026-08-24T19:22:46.556843Z,1376,121,1871435366,0
388,201,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:46.578562Z,2026-08-24T19:22:48.448910Z,1392,119,1858581094,0
389,202,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:48.468742Z,2026-08-24T19:22:50.194500Z,1365,110,1713989383,0
390,203,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:50.214129Z,2026-08-24T19:22:52.579604Z,1388,155,2349526642,0
391,204,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:52.597518Z,2026-08-24T19:22:54.650157Z,1421,132,2040633568,0
392,205,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:54.670333Z,2026-08-24T19:22:56.520000Z,1363,118,1836601714,0
393,206,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:56.539416Z,2026-08-24T19:22:58.557414Z,1414,129,1998085853,0
394,207,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:58.583760Z,2026-08-24T19:22:59.901008Z,1329,81,1306843450,0
395,208,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:22:59.947159Z,2026-08-24T19:23:01.659438Z,1339,106,1661460722,0
396,209,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:01.707960Z,2026-08-24T19:23:03.369518Z,1331,106,1648730320,0
397,210,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:03.389471Z,2026-08-24T19:23:05.231254Z,1328,119,1829852438,0
398,211,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:05.251834Z,2026-08-24T19:23:07.864597Z,1393,173,2598875727,0
399,212,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:07.884106Z,2026-08-24T19:23:10.361648Z,1405,163,2462358284,0
400,213,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:10.381241Z,2026-08-24T19:23:12.239016Z,1345,117,1815338826,0
401,214,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:12.259530Z,2026-08-24T19:23:14.048127Z,1379,113,1760385260,0
402,215,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:14.157755Z,2026-08-24T19:23:15.913431Z,1351,113,1744572609,0
403,216,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:15.936600Z,2026-08-24T19:23:17.652735Z,1367,109,1704346915,0
404,217,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:17.672680Z,2026-08-24T19:23:19.792058Z,1521,133,2105471848,0
405,218,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:19.816515Z,2026-08-24T19:23:21.734207Z,1389,123,1906664760,0
406,219,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:21.752910Z,2026-08-24T19:23:24.298032Z,1360,169,2528305509,0
407,220,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:24.318035Z,2026-08-24T19:23:26.073006Z,1377,111,1744754825,0
408,221,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:26.099552Z,2026-08-24T19:23:28.371383Z,1400,147,2257470139,0
409,222,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:28.389648Z,2026-08-24T19:23:30.124755Z,1386,110,1722891207,0
410,223,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:30.144869Z,2026-08-24T19:23:31.892189Z,1384,111,1735171677,0
411,224,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:31.909961Z,2026-08-24T19:23:34.057322Z,1387,139,2132931446,0
412,225,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:34.077473Z,2026-08-24T19:23:35.928113Z,1351,119,1838727114,0
413,226,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:35.948992Z,2026-08-24T19:23:37.235019Z,1331,79,1273579482,0
414,227,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:37.264736Z,2026-08-24T19:23:39.170153Z,1404,122,1893047137,0
415,228,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:39.189935Z,2026-08-24T19:23:41.144724Z,1347,126,1943250896,0
416,229,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:41.169785Z,2026-08-24T19:23:42.598665Z,1330,90,1416883302,0
417,230,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:42.620053Z,2026-08-24T19:23:43.928110Z,1331,81,1295401024,0
418,231,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:43.949740Z,2026-08-24T19:23:45.895537Z,1407,125,1933941169,0
419,232,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:45.915558Z,2026-08-24T19:23:47.654207Z,1334,112,1725786342,0
420,233,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:47.683216Z,2026-08-24T19:23:49.944026Z,1367,147,2232207624,0
421,234,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:49.984732Z,2026-08-24T19:23:51.844502Z,1389,118,1834921111,0
422,235,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:51.882020Z,2026-08-24T19:23:53.336914Z,1349,90,1444556047,0
423,236,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:53.398870Z,2026-08-24T19:23:56.504537Z,1399,206,3061701737,0
424,237,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:56.520973Z,2026-08-24T19:23:58.219442Z,1394,107,1687899482,0
425,238,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:23:58.237601Z,2026-08-24T19:24:00.158795Z,1401,122,1909424146,0
426,239,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:24:00.177650Z,2026-08-24T19:24:01.849619Z,1402,105,1660001974,0
427,240,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:24:01.868465Z,2026-08-24T19:24:04.022817Z,1392,141,2140649111,0
428,241,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:24:04.041704Z,2026-08-24T19:24:05.871146Z,1357,117,1816007561,0
429,242,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:24:05.903829Z,2026-08-24T19:24:07.742177Z,1358,118,1826727056,0
430,243,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:24:07.761739Z,2026-08-24T19:24:09.537344Z,1388,112,1763013507,0
431,244,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:24:09.557666Z,2026-08-24T19:24:11.290274Z,1411,109,1721130939,0
432,245,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:24:11.309141Z,2026-08-24T19:24:13.335784Z,1340,131,2015003040,0
433,246,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:24:13.366333Z,2026-08-24T19:24:15.236823Z,1416,118,1849232046,0
434,247,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:24:15.261073Z,2026-08-24T19:24:17.245009Z,1387,127,1971947252,0
435,248,triage,succeeded,qwen3:14b,ollama-adapter-v2-no-thinking,taxonomy-v1-ollama-v4-json-schema,feed_card,1,0,2026-08-24T19:24:17.264516Z,2026-08-24T19:24:18.966041Z,1354,108,1689228550,0
